WHO_REGION,ISO_3_CODE,country,epiweek,new_hospitalization,new_icu,iso_year,iso_week_number
AFRO,BFA,BURKINA FASO,2024-02-26,,,2024,9
AFRO,BDI,BURUNDI,2024-02-26,0,0,2024,9
AFRO,CPV,CABO VERDE,2024-02-26,,,2024,9
AFRO,CMR,CAMEROON,2024-02-26,,,2024,9
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-02-26,,,2024,9
AFRO,TCD,CHAD,2024-02-26,,,2024,9
AFRO,COM,COMOROS,2024-02-26,,,2024,9
AFRO,COG,CONGO,2024-02-26,,,2024,9
AFRO,CIV,CÔTE D’IVOIRE,2024-02-26,,,2024,9
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-02-26,,,2024,9
AFRO,GNQ,EQUATORIAL GUINEA,2024-02-26,,,2024,9
AFRO,ERI,ERITREA,2024-02-26,,,2024,9
AFRO,SWZ,ESWATINI,2024-02-26,0,0,2024,9
AFRO,ETH,ETHIOPIA,2024-02-26,,,2024,9
AFRO,GAB,GABON,2024-02-26,,,2024,9
AFRO,GMB,GAMBIA,2024-02-26,,,2024,9
AFRO,GHA,GHANA,2024-02-26,,,2024,9
AFRO,GIN,GUINEA,2024-02-26,,,2024,9
AFRO,GNB,GUINEA-BISSAU,2024-02-26,,,2024,9
AFRO,KEN,KENYA,2024-02-26,,,2024,9
AFRO,LSO,LESOTHO,2024-02-26,,,2024,9
AFRO,LBR,LIBERIA,2024-02-26,,,2024,9
AFRO,MDG,MADAGASCAR,2024-02-26,0,0,2024,9
AFRO,MWI,MALAWI,2024-02-26,,,2024,9
AFRO,MLI,MALI,2024-02-26,,,2024,9
AFRO,MRT,MAURITANIA,2024-02-26,0,0,2024,9
AFRO,MUS,MAURITIUS,2024-02-26,,,2024,9
AFRO,MOZ,MOZAMBIQUE,2024-02-26,,,2024,9
AFRO,NAM,NAMIBIA,2024-02-26,2,0,2024,9
AFRO,NER,NIGER,2024-02-26,,,2024,9
AFRO,NGA,NIGERIA,2024-02-26,,,2024,9
AFRO,RWA,RWANDA,2024-02-26,,,2024,9
AFRO,STP,SAO TOME AND PRINCIPE,2024-02-26,,,2024,9
AFRO,SEN,SENEGAL,2024-02-26,,,2024,9
AFRO,SYC,SEYCHELLES,2024-02-26,,,2024,9
AFRO,SLE,SIERRA LEONE,2024-02-26,,,2024,9
AFRO,ZAF,SOUTH AFRICA,2024-02-26,,,2024,9
AFRO,SSD,SOUTH SUDAN,2024-02-26,,,2024,9
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-02-26,,,2024,9
AFRO,TGO,TOGO,2024-02-26,,,2024,9
AFRO,UGA,UGANDA,2024-02-26,,,2024,9
AFRO,ZMB,ZAMBIA,2024-02-26,,,2024,9
AFRO,ZWE,ZIMBABWE,2024-02-26,0,0,2024,9
AFRO,DZA,ALGERIA,2024-03-04,,,2024,10
AFRO,AGO,ANGOLA,2024-03-04,0,0,2024,10
AFRO,BEN,BENIN,2024-03-04,,,2024,10
AFRO,BWA,BOTSWANA,2024-03-04,0,0,2024,10
AFRO,BFA,BURKINA FASO,2024-03-04,,,2024,10
AFRO,BDI,BURUNDI,2024-03-04,0,0,2024,10
AFRO,CPV,CABO VERDE,2024-03-04,,,2024,10
AFRO,CMR,CAMEROON,2024-03-04,,,2024,10
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-03-04,,,2024,10
AFRO,TCD,CHAD,2024-03-04,,,2024,10
AFRO,COM,COMOROS,2024-03-04,,,2024,10
AFRO,COG,CONGO,2024-03-04,,,2024,10
AFRO,CIV,CÔTE D’IVOIRE,2024-03-04,,,2024,10
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-03-04,,,2024,10
AFRO,GNQ,EQUATORIAL GUINEA,2024-03-04,,,2024,10
AFRO,ERI,ERITREA,2024-03-04,,,2024,10
AFRO,SWZ,ESWATINI,2024-03-04,0,0,2024,10
AFRO,ETH,ETHIOPIA,2024-03-04,,,2024,10
AFRO,GAB,GABON,2024-03-04,,,2024,10
AFRO,GMB,GAMBIA,2024-03-04,,,2024,10
AFRO,GHA,GHANA,2024-03-04,,,2024,10
AFRO,GIN,GUINEA,2024-03-04,,,2024,10
AFRO,GNB,GUINEA-BISSAU,2024-03-04,,,2024,10
AFRO,KEN,KENYA,2024-03-04,,,2024,10
AFRO,LSO,LESOTHO,2024-03-04,,,2024,10
AFRO,LBR,LIBERIA,2024-03-04,,,2024,10
AFRO,MDG,MADAGASCAR,2024-03-04,0,0,2024,10
AFRO,MWI,MALAWI,2024-03-04,,,2024,10
AFRO,MLI,MALI,2024-03-04,,,2024,10
AFRO,MRT,MAURITANIA,2024-03-04,0,0,2024,10
AFRO,MUS,MAURITIUS,2024-03-04,,,2024,10
AFRO,MOZ,MOZAMBIQUE,2024-03-04,,,2024,10
AFRO,NAM,NAMIBIA,2024-03-04,,,2024,10
AFRO,NER,NIGER,2024-03-04,,,2024,10
AFRO,NGA,NIGERIA,2024-03-04,,,2024,10
AFRO,RWA,RWANDA,2024-03-04,,,2024,10
AFRO,STP,SAO TOME AND PRINCIPE,2024-03-04,,,2024,10
AFRO,SEN,SENEGAL,2024-03-04,,,2024,10
AFRO,SYC,SEYCHELLES,2024-03-04,,,2024,10
AFRO,SLE,SIERRA LEONE,2024-03-04,,,2024,10
AFRO,ZAF,SOUTH AFRICA,2024-03-04,,,2024,10
AFRO,SSD,SOUTH SUDAN,2024-03-04,,,2024,10
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-03-04,,,2024,10
AFRO,TGO,TOGO,2024-03-04,,,2024,10
AFRO,UGA,UGANDA,2024-03-04,,,2024,10
AFRO,ZMB,ZAMBIA,2024-03-04,,,2024,10
AFRO,ZWE,ZIMBABWE,2024-03-04,0,0,2024,10
AFRO,DZA,ALGERIA,2024-03-11,,,2024,11
AFRO,AGO,ANGOLA,2024-03-11,0,0,2024,11
AFRO,BEN,BENIN,2024-03-11,,,2024,11
AFRO,BWA,BOTSWANA,2024-03-11,0,0,2024,11
AFRO,BFA,BURKINA FASO,2024-03-11,,,2024,11
AFRO,BDI,BURUNDI,2024-03-11,0,0,2024,11
AFRO,CPV,CABO VERDE,2024-03-11,,,2024,11
AFRO,CMR,CAMEROON,2024-03-11,,,2024,11
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-03-11,,,2024,11
AFRO,TCD,CHAD,2024-03-11,,,2024,11
AFRO,COM,COMOROS,2024-03-11,,,2024,11
AFRO,COG,CONGO,2024-03-11,,,2024,11
AFRO,CIV,CÔTE D’IVOIRE,2024-03-11,,,2024,11
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-03-11,,,2024,11
AFRO,GNQ,EQUATORIAL GUINEA,2024-03-11,,,2024,11
AFRO,ERI,ERITREA,2024-03-11,,,2024,11
AFRO,SWZ,ESWATINI,2024-03-11,0,0,2024,11
AFRO,ETH,ETHIOPIA,2024-03-11,,,2024,11
AFRO,GAB,GABON,2024-03-11,,,2024,11
AFRO,GMB,GAMBIA,2024-03-11,,,2024,11
AFRO,GHA,GHANA,2024-03-11,,,2024,11
AFRO,GIN,GUINEA,2024-03-11,,,2024,11
AFRO,GNB,GUINEA-BISSAU,2024-03-11,,,2024,11
AFRO,KEN,KENYA,2024-03-11,,,2024,11
AFRO,LSO,LESOTHO,2024-03-11,,,2024,11
AFRO,LBR,LIBERIA,2024-03-11,,,2024,11
AFRO,MDG,MADAGASCAR,2024-03-11,0,0,2024,11
AFRO,MWI,MALAWI,2024-03-11,,,2024,11
AFRO,MLI,MALI,2024-03-11,,,2024,11
AFRO,MRT,MAURITANIA,2024-03-11,,,2024,11
AFRO,MUS,MAURITIUS,2024-03-11,,,2024,11
AFRO,MOZ,MOZAMBIQUE,2024-03-11,,,2024,11
AFRO,NAM,NAMIBIA,2024-03-11,,,2024,11
AFRO,NER,NIGER,2024-03-11,,,2024,11
AFRO,NGA,NIGERIA,2024-03-11,,,2024,11
AFRO,RWA,RWANDA,2024-03-11,,,2024,11
AFRO,STP,SAO TOME AND PRINCIPE,2024-03-11,,,2024,11
AFRO,SEN,SENEGAL,2024-03-11,,,2024,11
AFRO,SYC,SEYCHELLES,2024-03-11,,,2024,11
AFRO,SLE,SIERRA LEONE,2024-03-11,,,2024,11
AFRO,ZAF,SOUTH AFRICA,2024-03-11,,,2024,11
AFRO,SSD,SOUTH SUDAN,2024-03-11,,,2024,11
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-03-11,,,2024,11
AFRO,TGO,TOGO,2024-03-11,,,2024,11
AFRO,UGA,UGANDA,2024-03-11,,,2024,11
AFRO,ZMB,ZAMBIA,2024-03-11,,,2024,11
AFRO,ZWE,ZIMBABWE,2024-03-11,0,0,2024,11
AFRO,DZA,ALGERIA,2024-03-18,,,2024,12
AFRO,AGO,ANGOLA,2024-03-18,0,0,2024,12
AFRO,BEN,BENIN,2024-03-18,,,2024,12
AFRO,BWA,BOTSWANA,2024-03-18,0,0,2024,12
AFRO,BFA,BURKINA FASO,2024-03-18,,,2024,12
AFRO,BDI,BURUNDI,2024-03-18,0,0,2024,12
AFRO,CPV,CABO VERDE,2024-03-18,,,2024,12
AFRO,CMR,CAMEROON,2024-03-18,,,2024,12
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-03-18,,,2024,12
AFRO,TCD,CHAD,2024-03-18,,,2024,12
AFRO,COM,COMOROS,2024-03-18,,,2024,12
AFRO,COG,CONGO,2024-03-18,,,2024,12
AFRO,CIV,CÔTE D’IVOIRE,2024-03-18,,,2024,12
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-03-18,,,2024,12
AFRO,GNQ,EQUATORIAL GUINEA,2024-03-18,,,2024,12
AFRO,ERI,ERITREA,2024-03-18,,,2024,12
AFRO,SWZ,ESWATINI,2024-03-18,0,0,2024,12
AFRO,ETH,ETHIOPIA,2024-03-18,,,2024,12
AFRO,GAB,GABON,2024-03-18,,,2024,12
AFRO,GMB,GAMBIA,2024-03-18,,,2024,12
AFRO,GHA,GHANA,2024-03-18,,,2024,12
AFRO,GIN,GUINEA,2024-03-18,,,2024,12
AFRO,GNB,GUINEA-BISSAU,2024-03-18,,,2024,12
AFRO,KEN,KENYA,2024-03-18,,,2024,12
AFRO,LSO,LESOTHO,2024-03-18,,,2024,12
AFRO,LBR,LIBERIA,2024-03-18,,,2024,12
AFRO,MDG,MADAGASCAR,2024-03-18,0,0,2024,12
AFRO,MWI,MALAWI,2024-03-18,,,2024,12
AFRO,MLI,MALI,2024-03-18,,,2024,12
AFRO,MRT,MAURITANIA,2024-03-18,,0,2024,12
AFRO,MUS,MAURITIUS,2024-03-18,,,2024,12
AFRO,MOZ,MOZAMBIQUE,2024-03-18,,,2024,12
AFRO,NAM,NAMIBIA,2024-03-18,,,2024,12
AFRO,NER,NIGER,2024-03-18,,,2024,12
AFRO,NGA,NIGERIA,2024-03-18,,,2024,12
AFRO,RWA,RWANDA,2024-03-18,,,2024,12
AFRO,STP,SAO TOME AND PRINCIPE,2024-03-18,,,2024,12
AFRO,SEN,SENEGAL,2024-03-18,,,2024,12
AFRO,SYC,SEYCHELLES,2024-03-18,,,2024,12
AFRO,SLE,SIERRA LEONE,2024-03-18,,,2024,12
AFRO,ZAF,SOUTH AFRICA,2024-03-18,,,2024,12
AFRO,SSD,SOUTH SUDAN,2024-03-18,,,2024,12
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-03-18,,,2024,12
AFRO,TGO,TOGO,2024-03-18,,,2024,12
AFRO,UGA,UGANDA,2024-03-18,,,2024,12
AFRO,ZMB,ZAMBIA,2024-03-18,,,2024,12
AFRO,ZWE,ZIMBABWE,2024-03-18,0,,2024,12
AFRO,DZA,ALGERIA,2024-03-25,,,2024,13
AFRO,AGO,ANGOLA,2024-03-25,0,0,2024,13
AFRO,BEN,BENIN,2024-03-25,,,2024,13
AFRO,BWA,BOTSWANA,2024-03-25,0,0,2024,13
AFRO,BFA,BURKINA FASO,2024-03-25,,,2024,13
AFRO,BDI,BURUNDI,2024-03-25,,,2024,13
AFRO,CPV,CABO VERDE,2024-03-25,,,2024,13
AFRO,CMR,CAMEROON,2024-03-25,,,2024,13
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-03-25,,,2024,13
AFRO,TCD,CHAD,2024-03-25,,,2024,13
AFRO,COM,COMOROS,2024-03-25,,,2024,13
AFRO,COG,CONGO,2024-03-25,,,2024,13
AFRO,CIV,CÔTE D’IVOIRE,2024-03-25,,,2024,13
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-03-25,,,2024,13
AFRO,GNQ,EQUATORIAL GUINEA,2024-03-25,,,2024,13
AFRO,ERI,ERITREA,2024-03-25,,,2024,13
AFRO,SWZ,ESWATINI,2024-03-25,0,0,2024,13
AFRO,ETH,ETHIOPIA,2024-03-25,,,2024,13
AFRO,GAB,GABON,2024-03-25,,,2024,13
AFRO,GMB,GAMBIA,2024-03-25,,,2024,13
AFRO,GHA,GHANA,2024-03-25,,,2024,13
AFRO,GIN,GUINEA,2024-03-25,,,2024,13
AFRO,GNB,GUINEA-BISSAU,2024-03-25,,,2024,13
AFRO,KEN,KENYA,2024-03-25,,,2024,13
AFRO,LSO,LESOTHO,2024-03-25,,,2024,13
AFRO,LBR,LIBERIA,2024-03-25,,,2024,13
AFRO,MDG,MADAGASCAR,2024-03-25,1,1,2024,13
AFRO,MWI,MALAWI,2024-03-25,,,2024,13
AFRO,MLI,MALI,2024-03-25,,,2024,13
AFRO,MRT,MAURITANIA,2024-03-25,,,2024,13
AFRO,MUS,MAURITIUS,2024-03-25,,,2024,13
AFRO,MOZ,MOZAMBIQUE,2024-03-25,,,2024,13
AFRO,NAM,NAMIBIA,2024-03-25,,,2024,13
AFRO,NER,NIGER,2024-03-25,,,2024,13
AFRO,NGA,NIGERIA,2024-03-25,,,2024,13
AFRO,RWA,RWANDA,2024-03-25,,,2024,13
AFRO,STP,SAO TOME AND PRINCIPE,2024-03-25,,,2024,13
AFRO,SEN,SENEGAL,2024-03-25,,,2024,13
AFRO,SYC,SEYCHELLES,2024-03-25,,,2024,13
AFRO,SLE,SIERRA LEONE,2024-03-25,,,2024,13
AFRO,ZAF,SOUTH AFRICA,2024-03-25,,,2024,13
AFRO,SSD,SOUTH SUDAN,2024-03-25,,,2024,13
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-03-25,,,2024,13
AFRO,TGO,TOGO,2024-03-25,,,2024,13
AFRO,UGA,UGANDA,2024-03-25,,,2024,13
AFRO,ZMB,ZAMBIA,2024-03-25,,,2024,13
AFRO,ZWE,ZIMBABWE,2024-03-25,0,,2024,13
AFRO,DZA,ALGERIA,2024-04-01,,,2024,14
AFRO,AGO,ANGOLA,2024-04-01,0,1,2024,14
AFRO,BEN,BENIN,2024-04-01,,,2024,14
AFRO,BWA,BOTSWANA,2024-04-01,0,0,2024,14
AFRO,BFA,BURKINA FASO,2024-04-01,,,2024,14
AFRO,BDI,BURUNDI,2024-04-01,,,2024,14
AFRO,CPV,CABO VERDE,2024-04-01,,,2024,14
AFRO,CMR,CAMEROON,2024-04-01,,,2024,14
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-04-01,,,2024,14
AFRO,TCD,CHAD,2024-04-01,,,2024,14
AFRO,COM,COMOROS,2024-04-01,,,2024,14
AFRO,COG,CONGO,2024-04-01,,,2024,14
AFRO,CIV,CÔTE D’IVOIRE,2024-04-01,,,2024,14
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-04-01,,,2024,14
AFRO,GNQ,EQUATORIAL GUINEA,2024-04-01,,,2024,14
AFRO,ERI,ERITREA,2024-04-01,,,2024,14
AFRO,SWZ,ESWATINI,2024-04-01,0,0,2024,14
AFRO,ETH,ETHIOPIA,2024-04-01,,,2024,14
AFRO,GAB,GABON,2024-04-01,,,2024,14
AFRO,GMB,GAMBIA,2024-04-01,,,2024,14
AFRO,GHA,GHANA,2024-04-01,,,2024,14
AFRO,GIN,GUINEA,2024-04-01,,,2024,14
AFRO,GNB,GUINEA-BISSAU,2024-04-01,,,2024,14
AFRO,KEN,KENYA,2024-04-01,,,2024,14
AFRO,LSO,LESOTHO,2024-04-01,,,2024,14
AFRO,LBR,LIBERIA,2024-04-01,,,2024,14
AFRO,MDG,MADAGASCAR,2024-04-01,0,0,2024,14
AFRO,MWI,MALAWI,2024-04-01,,,2024,14
AFRO,MLI,MALI,2024-04-01,,,2024,14
AFRO,MRT,MAURITANIA,2024-04-01,,,2024,14
AFRO,MUS,MAURITIUS,2024-04-01,,,2024,14
AFRO,MOZ,MOZAMBIQUE,2024-04-01,,,2024,14
AFRO,NAM,NAMIBIA,2024-04-01,,,2024,14
AFRO,NER,NIGER,2024-04-01,,,2024,14
AFRO,NGA,NIGERIA,2024-04-01,,,2024,14
AFRO,RWA,RWANDA,2024-04-01,,,2024,14
AFRO,STP,SAO TOME AND PRINCIPE,2024-04-01,,,2024,14
AFRO,SEN,SENEGAL,2024-04-01,,,2024,14
AFRO,SYC,SEYCHELLES,2024-04-01,,,2024,14
AFRO,SLE,SIERRA LEONE,2024-04-01,,,2024,14
AFRO,ZAF,SOUTH AFRICA,2024-04-01,,,2024,14
AFRO,SSD,SOUTH SUDAN,2024-04-01,,,2024,14
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-04-01,,,2024,14
AFRO,TGO,TOGO,2024-04-01,,,2024,14
AFRO,UGA,UGANDA,2024-04-01,,,2024,14
AFRO,ZMB,ZAMBIA,2024-04-01,,,2024,14
AFRO,ZWE,ZIMBABWE,2024-04-01,0,,2024,14
AFRO,DZA,ALGERIA,2024-04-08,,,2024,15
AFRO,AGO,ANGOLA,2024-04-08,0,0,2024,15
AFRO,BEN,BENIN,2024-04-08,,,2024,15
AFRO,BWA,BOTSWANA,2024-04-08,0,0,2024,15
AFRO,BFA,BURKINA FASO,2024-04-08,,,2024,15
AFRO,BDI,BURUNDI,2024-04-08,,,2024,15
AFRO,CPV,CABO VERDE,2024-04-08,,,2024,15
AFRO,CMR,CAMEROON,2024-04-08,,,2024,15
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-04-08,,,2024,15
AFRO,TCD,CHAD,2024-04-08,,,2024,15
AFRO,COM,COMOROS,2024-04-08,,,2024,15
AFRO,COG,CONGO,2024-04-08,,,2024,15
AFRO,CIV,CÔTE D’IVOIRE,2024-04-08,,,2024,15
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-04-08,,,2024,15
AFRO,GNQ,EQUATORIAL GUINEA,2024-04-08,,,2024,15
AFRO,ERI,ERITREA,2024-04-08,,,2024,15
AFRO,SWZ,ESWATINI,2024-04-08,0,0,2024,15
AFRO,ETH,ETHIOPIA,2024-04-08,,,2024,15
AFRO,GAB,GABON,2024-04-08,,,2024,15
AFRO,GMB,GAMBIA,2024-04-08,,,2024,15
AFRO,GHA,GHANA,2024-04-08,,,2024,15
AFRO,GIN,GUINEA,2024-04-08,,,2024,15
AFRO,GNB,GUINEA-BISSAU,2024-04-08,,,2024,15
AFRO,KEN,KENYA,2024-04-08,,,2024,15
AFRO,LSO,LESOTHO,2024-04-08,,,2024,15
AFRO,LBR,LIBERIA,2024-04-08,,,2024,15
AFRO,MDG,MADAGASCAR,2024-04-08,0,0,2024,15
AFRO,MWI,MALAWI,2024-04-08,,,2024,15
AFRO,MLI,MALI,2024-04-08,,,2024,15
AFRO,MRT,MAURITANIA,2024-04-08,0,0,2024,15
AFRO,MUS,MAURITIUS,2024-04-08,,,2024,15
AFRO,MOZ,MOZAMBIQUE,2024-04-08,,,2024,15
AFRO,NAM,NAMIBIA,2024-04-08,,,2024,15
AFRO,NER,NIGER,2024-04-08,,,2024,15
AFRO,NGA,NIGERIA,2024-04-08,,,2024,15
AFRO,RWA,RWANDA,2024-04-08,,,2024,15
AFRO,STP,SAO TOME AND PRINCIPE,2024-04-08,,,2024,15
AFRO,SEN,SENEGAL,2024-04-08,,,2024,15
AFRO,SYC,SEYCHELLES,2024-04-08,,,2024,15
AFRO,SLE,SIERRA LEONE,2024-04-08,,,2024,15
AFRO,ZAF,SOUTH AFRICA,2024-04-08,,,2024,15
AFRO,SSD,SOUTH SUDAN,2024-04-08,,,2024,15
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-04-08,,,2024,15
AFRO,TGO,TOGO,2024-04-08,,,2024,15
AFRO,UGA,UGANDA,2024-04-08,,,2024,15
AFRO,ZMB,ZAMBIA,2024-04-08,,,2024,15
AFRO,ZWE,ZIMBABWE,2024-04-08,,,2024,15
AFRO,DZA,ALGERIA,2024-04-15,,,2024,16
AFRO,AGO,ANGOLA,2024-04-15,0,0,2024,16
AFRO,BEN,BENIN,2024-04-15,,,2024,16
AFRO,BWA,BOTSWANA,2024-04-15,,,2024,16
AFRO,BFA,BURKINA FASO,2024-04-15,,,2024,16
AFRO,BDI,BURUNDI,2024-04-15,,,2024,16
AFRO,CPV,CABO VERDE,2024-04-15,,,2024,16
AFRO,CMR,CAMEROON,2024-04-15,,,2024,16
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-04-15,,,2024,16
AFRO,TCD,CHAD,2024-04-15,,,2024,16
AFRO,COM,COMOROS,2024-04-15,,,2024,16
AFRO,COG,CONGO,2024-04-15,,,2024,16
AFRO,CIV,CÔTE D’IVOIRE,2024-04-15,,,2024,16
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-04-15,,,2024,16
AFRO,GNQ,EQUATORIAL GUINEA,2024-04-15,,,2024,16
AFRO,ERI,ERITREA,2024-04-15,,,2024,16
AFRO,SWZ,ESWATINI,2024-04-15,0,0,2024,16
AFRO,ETH,ETHIOPIA,2024-04-15,,,2024,16
AFRO,GAB,GABON,2024-04-15,,,2024,16
AFRO,GMB,GAMBIA,2024-04-15,,,2024,16
AFRO,GHA,GHANA,2024-04-15,,,2024,16
AFRO,GIN,GUINEA,2024-04-15,,,2024,16
AFRO,GNB,GUINEA-BISSAU,2024-04-15,,,2024,16
AFRO,KEN,KENYA,2024-04-15,,,2024,16
AFRO,LSO,LESOTHO,2024-04-15,,,2024,16
AFRO,LBR,LIBERIA,2024-04-15,,,2024,16
AFRO,MDG,MADAGASCAR,2024-04-15,,,2024,16
AFRO,MWI,MALAWI,2024-04-15,,,2024,16
AFRO,MLI,MALI,2024-04-15,,,2024,16
AFRO,MRT,MAURITANIA,2024-04-15,0,0,2024,16
AFRO,MUS,MAURITIUS,2024-04-15,,,2024,16
AFRO,MOZ,MOZAMBIQUE,2024-04-15,,,2024,16
AFRO,NAM,NAMIBIA,2024-04-15,,,2024,16
AFRO,NER,NIGER,2024-04-15,,,2024,16
AFRO,NGA,NIGERIA,2024-04-15,,,2024,16
AFRO,RWA,RWANDA,2024-04-15,,,2024,16
AFRO,STP,SAO TOME AND PRINCIPE,2024-04-15,,,2024,16
AFRO,SEN,SENEGAL,2024-04-15,,,2024,16
AFRO,SYC,SEYCHELLES,2024-04-15,,,2024,16
AFRO,SLE,SIERRA LEONE,2024-04-15,,,2024,16
AFRO,ZAF,SOUTH AFRICA,2024-04-15,,,2024,16
AFRO,SSD,SOUTH SUDAN,2024-04-15,,,2024,16
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-04-15,,,2024,16
AFRO,TGO,TOGO,2024-04-15,,,2024,16
AFRO,UGA,UGANDA,2024-04-15,,,2024,16
AFRO,ZMB,ZAMBIA,2024-04-15,,,2024,16
AFRO,ZWE,ZIMBABWE,2024-04-15,,,2024,16
AFRO,DZA,ALGERIA,2024-04-22,,,2024,17
AFRO,AGO,ANGOLA,2024-04-22,0,0,2024,17
AFRO,BEN,BENIN,2024-04-22,,,2024,17
AFRO,BWA,BOTSWANA,2024-04-22,,,2024,17
AFRO,BFA,BURKINA FASO,2024-04-22,,,2024,17
AFRO,BDI,BURUNDI,2024-04-22,,,2024,17
AFRO,CPV,CABO VERDE,2024-04-22,,,2024,17
AFRO,CMR,CAMEROON,2024-04-22,,,2024,17
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-04-22,,,2024,17
AFRO,TCD,CHAD,2024-04-22,,,2024,17
AFRO,COM,COMOROS,2024-04-22,,,2024,17
AFRO,COG,CONGO,2024-04-22,,,2024,17
AFRO,CIV,CÔTE D’IVOIRE,2024-04-22,,,2024,17
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-04-22,,,2024,17
AFRO,GNQ,EQUATORIAL GUINEA,2024-04-22,,,2024,17
AFRO,ERI,ERITREA,2024-04-22,,,2024,17
AFRO,SWZ,ESWATINI,2024-04-22,0,0,2024,17
AFRO,ETH,ETHIOPIA,2024-04-22,,,2024,17
AFRO,GAB,GABON,2024-04-22,,,2024,17
AFRO,GMB,GAMBIA,2024-04-22,,,2024,17
AFRO,GHA,GHANA,2024-04-22,,,2024,17
AFRO,GIN,GUINEA,2024-04-22,,,2024,17
AFRO,GNB,GUINEA-BISSAU,2024-04-22,,,2024,17
AFRO,KEN,KENYA,2024-04-22,,,2024,17
AFRO,LSO,LESOTHO,2024-04-22,,,2024,17
AFRO,LBR,LIBERIA,2024-04-22,,,2024,17
AFRO,MDG,MADAGASCAR,2024-04-22,,,2024,17
AFRO,MWI,MALAWI,2024-04-22,,,2024,17
AFRO,MLI,MALI,2024-04-22,,,2024,17
AFRO,MRT,MAURITANIA,2024-04-22,0,0,2024,17
AFRO,MUS,MAURITIUS,2024-04-22,,,2024,17
AFRO,MOZ,MOZAMBIQUE,2024-04-22,,,2024,17
AFRO,NAM,NAMIBIA,2024-04-22,,,2024,17
AFRO,NER,NIGER,2024-04-22,,,2024,17
AFRO,NGA,NIGERIA,2024-04-22,,,2024,17
AFRO,RWA,RWANDA,2024-04-22,,,2024,17
AFRO,STP,SAO TOME AND PRINCIPE,2024-04-22,,,2024,17
AFRO,SEN,SENEGAL,2024-04-22,,,2024,17
AFRO,SYC,SEYCHELLES,2024-04-22,,,2024,17
AFRO,SLE,SIERRA LEONE,2024-04-22,,,2024,17
AFRO,ZAF,SOUTH AFRICA,2024-04-22,,,2024,17
AFRO,SSD,SOUTH SUDAN,2024-04-22,,,2024,17
AFRO,TZA,UNITED REPUBLIC OF TANZANIA,2024-04-22,,,2024,17
AFRO,TGO,TOGO,2024-04-22,,,2024,17
AFRO,UGA,UGANDA,2024-04-22,,,2024,17
AFRO,ZMB,ZAMBIA,2024-04-22,,,2024,17
AFRO,ZWE,ZIMBABWE,2024-04-22,,,2024,17
AFRO,DZA,ALGERIA,2024-04-29,,,2024,18
AFRO,AGO,ANGOLA,2024-04-29,0,0,2024,18
AFRO,BEN,BENIN,2024-04-29,,,2024,18
AFRO,BWA,BOTSWANA,2024-04-29,,,2024,18
AFRO,BFA,BURKINA FASO,2024-04-29,,,2024,18
AFRO,BDI,BURUNDI,2024-04-29,,,2024,18
AFRO,CPV,CABO VERDE,2024-04-29,,,2024,18
AFRO,CMR,CAMEROON,2024-04-29,,,2024,18
AFRO,CAF,CENTRAL AFRICAN REPUBLIC,2024-04-29,,,2024,18
AFRO,TCD,CHAD,2024-04-29,,,2024,18
AFRO,COM,COMOROS,2024-04-29,,,2024,18
AFRO,COG,CONGO,2024-04-29,,,2024,18
AFRO,CIV,CÔTE D’IVOIRE,2024-04-29,,,2024,18
AFRO,COD,DEMOCRATIC REPUBLIC OF THE CONGO,2024-04-29,,,2024,18
AFRO,GNQ,EQUATORIAL GUINEA,2024-04-29,,,2024,18
AFRO,ERI,ERITREA,2024-04-29,,,2024,18
AFRO,SWZ,ESWATINI,2024-04-29,0,0,2024,18
AFRO,ETH,ETHIOPIA,2024-04-29,,,2024,18
